,Title,Summary,Date,Time,Link
118,"Indian firms Ipca, Zydus Cadila get big US orders for chloroquine to fight COVID-19",Text Size A ANew Delhi Two of India’s top drug makers — Ipca Laboratories and Zydus Cadila — have received orders to produce antimalarial drug chloroquine for the American market amid the outbreak of the COVID19 pandemic Zydus Cadila has also received a “sizeable” order from the US for the decadesold drug FDA commissioner Dr Stephen Hahn said the regulator is preparing to test chloroquine in a clinical trial with coronavirus patients Meanwhile an official spokesperson for Zydus Cadila told ThePrint “Yes we have received enquiries for the supply of hydroxychloroquine “With Ipca labs and Zydus as top manufacturers India can ramp up the production of this drug anytime,22-03-2020,16:07:05,https://news.google.com/articles/CBMidGh0dHBzOi8vdGhlcHJpbnQuaW4vd29ybGQvaW5kaWFuLWZpcm1zLWlwY2EtenlkdXMtY2FkaWxhLWdldC1iaWctdXMtb3JkZXJzLWZvci1jaGxvcm9xdWluZS10by1maWdodC1jb3ZpZC0xOS8zODU4NTkv0gF4aHR0cHM6Ly90aGVwcmludC5pbi93b3JsZC9pbmRpYW4tZmlybXMtaXBjYS16eWR1cy1jYWRpbGEtZ2V0LWJpZy11cy1vcmRlcnMtZm9yLWNobG9yb3F1aW5lLXRvLWZpZ2h0LWNvdmlkLTE5LzM4NTg1OS8_YW1w?hl=en-IN&gl=IN&ceid=IN%3Aen
119,Ipca Labs share price surges 12% as USFDA partially lifts import ban for chloroquine,Pharmaceutical company Ipca Laboratories share price surged over 12 percent intraday on March 23 after the United States Food and Drug Administration US FDA partially lifted import ban for chloroquine supply US FDA has also informed that this exception will be reconsidered if the shortage implications change The stock traded on a new 52week high of Rs 161570 per share and was quoting at Rs 154610 up Rs 17425 or 1270 percent It has touched a 52week high of Rs 161570 The stock gained over 62 percent in the last 6 months and was trading with volumes of 19120 shares compared to its five day average of 53887 shares a decrease of 6452 percent,,,https://news.google.com/articles/CBMikwFodHRwczovL3d3dy5tb25leWNvbnRyb2wuY29tL25ld3MvYnVzaW5lc3MvbWFya2V0cy9pcGNhLWxhYnMtc2hhcmUtcHJpY2Utc3VyZ2VzLTEyLWFzLXVzZmRhLXBhcnRpYWxseS1saWZ0cy1pbXBvcnQtYmFuLWZvci1jaGxvcm9xdWluZS01MDYwNjAxLmh0bWzSAZcBaHR0cHM6Ly93d3cubW9uZXljb250cm9sLmNvbS9uZXdzL2J1c2luZXNzL21hcmtldHMvaXBjYS1sYWJzLXNoYXJlLXByaWNlLXN1cmdlcy0xMi1hcy11c2ZkYS1wYXJ0aWFsbHktbGlmdHMtaW1wb3J0LWJhbi1mb3ItY2hsb3JvcXVpbmUtNTA2MDYwMS5odG1sL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen
120,IPCA Laboratories share price surges 12% as US FDA lifts import ban on possible Coronavirus antidote,The surge in IPCA Lab’s share price was short lived though as it tanked 10 per cent from the day’s high after trading resumed post the 45minute trading halt on the stock exchanges The surge in IPCA Lab’s share price was short lived though as it tanked 10 per cent from the day’s high after trading resumed post the 45minute trading halt on the stock exchanges However even the fall kept IPCA Labs among the best performing stocks on Dalal Street Antimalaria drug chloroquine is being tested as a possible treatment for the Coronavirus “The recommendation was based on a study which reported that Covid19 patients treated with Chloroquine Phosphate demonstrated clinical benefits versus the control group,23-03-2020,12:42:10,https://news.google.com/articles/CAIiEINi1dsxxREqJ53sRrnM8JYqGQgEKhAIACoHCAow55veCjDzvdUBMOLc5gU?hl=en-IN&gl=IN&ceid=IN%3Aen
121,"Shares of IPCA, Cadila Health, makers of anti-coronavirus drug, surge in down market",Shares of Cadila Healthcare and IPCA Labs that manufacture Hydroxychloroquine a drug that is likely to help treat COVID19 surged up to 18 percent on Monday in an otherwise weak market The US President Donald Trump touted last week that generic malaria drug hydroxychloroquine has been used with some success in treating Covid19 IPCA Labs rallied 177 percent to Rs 161570 per share on BSE while Cadila Healthcare surged as much as 73 percent to Rs 307 The sentiment was also positive as USFDA partially lifted an import alert on Ipca Laboratories two plants to ensure the supply of chloroquine tablets Pankaj Patel chairman of Cadila Healthcare said the firm was producing 20 tonnes of Hydroxychloroquine per month and had started ramping up production,,,https://news.google.com/articles/CBMihAFodHRwczovL3d3dy5jbmJjdHYxOC5jb20vbWFya2V0L3N0b2Nrcy9zaGFyZXMtb2YtaXBjYS1jYWRpbGEtaGVhbHRoLW1ha2Vycy1vZi1hbnRpLWNvcm9uYXZpcnVzLWRydWctc3VyZ2UtaW4tZG93bi1tYXJrZXQtNTUzNTM5MS5odG3SAYgBaHR0cHM6Ly93d3cuY25iY3R2MTguY29tL21hcmtldC9zdG9ja3Mvc2hhcmVzLW9mLWlwY2EtY2FkaWxhLWhlYWx0aC1tYWtlcnMtb2YtYW50aS1jb3JvbmF2aXJ1cy1kcnVnLXN1cmdlLWluLWRvd24tbWFya2V0LTU1MzUzOTEuaHRtL2FtcA?hl=en-IN&gl=IN&ceid=IN%3Aen
122,"As 6 pvt labs begin COVID-19 testing, shortage of accredited kits biggest concern",As 6 pvt labs begin COVID19 testing shortage of accredited kits biggest concernTNM spoke to A Velumani Chairman of Thryocare in Mumbai that begins testing for coronavirus on Monday news CoronavirusSix private laboratories in India were given the goahead to begin testing for the coronavirus by the Union government on Sunday Those who are asymptomatic and have direct or highrisk contact with a confirmed coronavirus patient can also be tested PPEs are in short supply as people are hoarding”Perhaps the biggest challenge for private laboratories is the lockdown The supply of testing kits poses another huge challenge for private laboratories,23-03-2020,12:36:31,https://news.google.com/articles/CAIiEFTIVsYWhER8KNTpLM3xOZoqGQgEKhAIACoHCAow7pf_CjDdlfgCMMOe6gU?hl=en-IN&gl=IN&ceid=IN%3Aen
123,"Coronavirus pandemic | Vedanta chairman Anil Agarwal pledges Rs 100 crore, Anand Mahindra to offer full salary to deal with COVID-19",Industrialist Anil Agarwal has announced that he has committed Rs 100 crore towards fighting the coronavirus pandemic that has hit the nation DeshKiZarooratonKeLiye is a pledge that we undertook  this is the time when our country needs us the most “Many people are facing uncertainty  I am especially concerned about the daily wage earners we will do our bit to help” said Agarwal Coronavirus LIVE updatesMahindra Group Chairman Anand Mahindra also offered the facilities of the groups hospitality arm as medical care facilities while the group will work on how its manufacturing facilities can make ventilators Cases could rise exponentially with millions of casualties putting a huge strain on medical infrastructure Mahindra said in a series of tweets,,,https://news.google.com/articles/CAIiED7vFORqrJmwxuw73mtCPssqGQgEKhAIACoHCAowlbCPCzCrzaIDMLbgrgY?hl=en-IN&gl=IN&ceid=IN%3Aen
124,"Vedanta chief Anil Agarwal joins Bill Gates, Jack Ma, others in pledging millions against Coronavirus",Agarwal has committed Rs 100 crore against the Coronavirus disease This month he also pledged to donate millions and thousands of virus testing kits across the US Asian and African countries While Tencent and Baidu donated 422 million each 300 million yuan ByteDance pledged 281 million 200 million yuan according to China Daily Others contributing to the fight included Walmart with 25 million pledge Netflix’s 100 million relief fund Globally over 318 lakh cases have been reported for Coronavirus and 13671 people have died as per Worldometer,22-03-2020,18:49:58,https://news.google.com/articles/CAIiEPWdWoosTgbsIeFFQgbKo0EqGQgEKhAIACoHCAow55veCjDzvdUBMOW45gU?hl=en-IN&gl=IN&ceid=IN%3Aen
125,Coronavirus: Vedanta Ltd announces Rs 100 cr fund to fight pandemic,Vedanta Ltd a global conglomerate in metals and mining announced the setting up of a dedicated Rs 100 crore fund as part of its endeavour to join ranks with the Government of India to combat the widespread outbreak of deadly COVID19  The world is currently putting up a spirited fighting against COVID19 The Government of India along with state governments have so far done exemplary work to contain the spread of the virus This fund is a first step on Vedanta’s behalf and we will increase the corpus if the need arises It has also decided to provide special one time insurance to cover Vedanta’s employees and their families against COVID19,22-03-2020,19:17:00,https://news.google.com/articles/CAIiEEa6prLmTWyy_W9GjQBC4FQqGQgEKhAIACoHCAow2pqGCzD954MDMM_yigY?hl=en-IN&gl=IN&ceid=IN%3Aen
126,"Grofers says its delivery agents were arrested during Janata curfew, led to a delay of 60,000 orders",On the day of the Janata curfew  from 7 am to 9 pm everyone stayed home the roads bore an empty look with nothing but essential services plying However grocery delivery service Grofers faced major issues on the day of Janata curfew faced major issues on the day of Janata curfew Its delivery agents were stopped and arrested which led to a delay of 60000 orders across the country CoronavirusOn March 22 India observed a Janata curfew or a selfimposed curfew called for by the Prime Minister Narendra Modi,,,https://news.google.com/articles/CBMisgFodHRwczovL3d3dy5idXNpbmVzc2luc2lkZXIuaW4vYnVzaW5lc3MvZWNvbW1lcmNlL25ld3MvZ3JvZmVycy1zYXlzLWl0cy1kZWxpdmVyeS1hZ2VudHMtd2VyZS1hcnJlc3RlZC1kdXJpbmctamFuYXRhLWN1cmZldy1sZWQtdG8tYS1kZWxheS1vZi02MDAwMC1vcmRlcnMvYXJ0aWNsZXNob3cvNzQ3NjY4MDMuY21z0gG2AWh0dHBzOi8vd3d3LmJ1c2luZXNzaW5zaWRlci5pbi9idXNpbmVzcy9lY29tbWVyY2UvbmV3cy9ncm9mZXJzLXNheXMtaXRzLWRlbGl2ZXJ5LWFnZW50cy13ZXJlLWFycmVzdGVkLWR1cmluZy1qYW5hdGEtY3VyZmV3LWxlZC10by1hLWRlbGF5LW9mLTYwMDAwLW9yZGVycy9hbXBfYXJ0aWNsZXNob3cvNzQ3NjY4MDMuY21z?hl=en-IN&gl=IN&ceid=IN%3Aen
127,"E-grocers, pharma services hit amid Corona clampdown",The exemption will be applicable for ecommerce operations warehousing logistics wholesalers vendors and delivery partners the department of consumer affairs had told states on Saturday According to ET report quoting Grofers ground staff trucks bringing supplies to its warehouses were stopped in states including Uttar Pradesh Maharashtra Karnataka and Telangana Hoping the message of essential services is conveyed to the forces on the ground” said Prashant Tandon CEO of 1mg in a tweet Meanwhile the govt has confirmed that they have received complain from egrocers and epharmacy firms and look into the matter as per ET report Entrackr queries seeking response on numbers of orders cancelled by abovementioned grocers and epharmacy firm remain unanswered till the publication of the report,23-03-2020,05:45:14,https://news.google.com/articles/CBMiRGh0dHBzOi8vZW50cmFja3IuY29tLzIwMjAvMDMvZ3JvY2Vycy1lLXBoYXJtYS1hbWlkLWNvcm9uYS1jbGFtcGRvd24v0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
128,Read the world's richest man's message on coronavirus - Latest News,The world is not the same place as it was a few weeks back with the coronavirus pandemic wrecking havoc in different countries In such a scenario Jeff Bezos Amazon CEO and founder has posted a message to Amazon employees Bezos who is also the world’s richest man has detailed how Amazon is dealing with the pandemic Here’s Bezos’ message to Amazon employees in detail“Dear AmazoniansThis isn’t business as usual and it’s a time of great stress and uncertainty I want you to know Amazon will continue to do its part and we won’t stop looking for new opportunities to help,,,https://news.google.com/articles/CAIiEC7F0fex-kF4TXJ8tjFq128qGQgEKhAIACoHCAowv9f9CjCs1fUCMIex1wU?hl=en-IN&gl=IN&ceid=IN%3Aen
129,"If you lost your job because of the coronavirus, Jeff Bezos wants you to apply at Amazon – BGR",Amazon CEO Jeff Bezos has written a memo addressed to Amazon’s employees in which he outlines a number of steps the company has taken in response to the COVID19 coronavirus crisis Also this month Amazon workers sent around a petition of their own demanding better “protective measures” as well as paid leave Here’s the text of Bezos’ memo in fullDear Amazonians This isn’t business as usual and it’s a time of great stress and uncertainty My own time and thinking is now wholly focused on COVID19 and on how Amazon can best play its role I want you to know Amazon will continue to do its part and we won’t stop looking for new opportunities to help,23-03-2020,02:39:50,https://news.google.com/articles/CAIiEGh0jijnXDs-tp5W-BdPq0cqFwgEKg4IACoGCAowl7gmMPL_BTCZh8wG?hl=en-IN&gl=IN&ceid=IN%3Aen
130,"jeff bezos looks to hire 100,000 recently laid-off restaurant workers",amazon CEO jeff bezos announced publicly on his personal instagram page that amazon will be hiring 100000 new roles for laidoff restaurant workers along with raised wages the company will also be taking much healthier and safer measures in response to the recent COVID19 crisis in response amazon will be changing their logistics transportation supply chain purchasing and third party seller processes to prioritize stocking and delivering essential items like staples sanitizers baby formula and medical supplies to help protect his employees from the virus bezos also announced that the company has ordered millions of masks for its workers and will implement safe social distancing at work environments project infocompany amazonCEO jeff bezos,22-03-2020,14:46:11,https://news.google.com/articles/CBMibmh0dHBzOi8vd3d3LmRlc2lnbmJvb20uY29tL3RlY2hub2xvZ3kvamVmZi1iZXpvcy1oaXJlLTEwMDAwMC1uZXctcm9sZXMtaW4tcmVzcG9uc2UtY292aWQtMTktY3Jpc2lzLTAzLTIyLTIwMjAv0gEA?hl=en-IN&gl=IN&ceid=IN%3Aen
